"districtcode","zip","sentences","zip_lat","zip_long","centroid_lat","centroid_long"
"INN","17810",18,41.132036,-76.927686,41.04552389,-86.1687931
"INN","26351",18,38.916037,-80.780623,41.04552389,-86.1687931
"INN","33521",16,28.760196,-82.01244,41.04552389,-86.1687931
"INN","40511",37,38.104643,-84.560369,41.04552389,-86.1687931
"INN","40962",27,37.180037,-83.789133,41.04552389,-86.1687931
"INN","41105",28,38.435816,-82.704896,41.04552389,-86.1687931
"INN","41224",23,37.773826,-82.647241,41.04552389,-86.1687931
"INN","44432",63,40.772437,-80.705083,41.04552389,-86.1687931
"INN","44501",33,41.131391,-80.632066,41.04552389,-86.1687931
"INN","47802",28,39.408011,-87.454995,41.04552389,-86.1687931
"INN","47808",109,39.414831,-87.451225,41.04552389,-86.1687931
"INN","48160",69,42.098858,-83.67091,41.04552389,-86.1687931
"INN","53952",36,43.863713,-89.648941,41.04552389,-86.1687931
"INN","55072",17,46.109902,-92.853461,41.04552389,-86.1687931
"INN","61554",50,40.536288,-89.659476,41.04552389,-86.1687931
"INN","62246",25,38.86748,-89.409548,41.04552389,-86.1687931
"INN","62959",28,37.66282,-88.985456,41.04552389,-86.1687931
"INN","71467",17,31.463861,-92.439884,41.04552389,-86.1687931
"INN","72335",15,34.979818,-90.803971,41.04552389,-86.1687931
"INN","73169",15,35.390753,-97.616397,41.04552389,-86.1687931
"INN","77705",15,29.964871,-94.07919,41.04552389,-86.1687931
"INS","08640",25,39.998386,-74.61333,39.21537187,-86.3405519
"INS","15940",31,40.496414,-78.620382,39.21537187,-86.3405519
"INS","17810",23,41.132036,-76.927686,39.21537187,-86.3405519
"INS","23860",17,37.297869,-77.3417055,39.21537187,-86.3405519
"INS","24277",17,36.702825,-83.002041,39.21537187,-86.3405519
"INS","24910",17,37.724667,-80.668005,39.21537187,-86.3405519
"INS","25813",24,37.81748,-81.129301,39.21537187,-86.3405519
"INS","26351",23,38.916037,-80.780623,39.21537187,-86.3405519
"INS","26501",15,39.604508,-79.95023,39.21537187,-86.3405519
"INS","26525",16,39.673834,-79.498998,39.21537187,-86.3405519
"INS","27509",21,36.141739,-78.804965,39.21537187,-86.3405519
"INS","33521",24,28.760196,-82.01244,39.21537187,-86.3405519
"INS","38134",17,35.155787,-89.866126,39.21537187,-86.3405519
"INS","39120",21,31.559019,-91.220072,39.21537187,-86.3405519
"INS","40511",67,38.104643,-84.560369,39.21537187,-86.3405519
"INS","40962",41,37.180037,-83.789133,39.21537187,-86.3405519
"INS","41105",52,38.435816,-82.704896,39.21537187,-86.3405519
"INS","41224",18,37.773826,-82.647241,39.21537187,-86.3405519
"INS","42635",17,36.687942,-84.389351,39.21537187,-86.3405519
"INS","44432",75,40.772437,-80.705083,39.21537187,-86.3405519
"INS","44501",49,41.131391,-80.632066,39.21537187,-86.3405519
"INS","47802",37,39.408011,-87.454995,39.21537187,-86.3405519
"INS","47808",118,39.414831,-87.451225,39.21537187,-86.3405519
"INS","48160",50,42.098858,-83.67091,39.21537187,-86.3405519
"INS","55072",17,46.109902,-92.853461,39.21537187,-86.3405519
"INS","56093",18,44.067231,-93.516641,39.21537187,-86.3405519
"INS","61554",41,40.536288,-89.659476,39.21537187,-86.3405519
"INS","62246",37,38.86748,-89.409548,39.21537187,-86.3405519
"INS","62959",41,37.66282,-88.985456,39.21537187,-86.3405519
"INS","66048",16,39.329986,-94.936628,39.21537187,-86.3405519
"INS","71467",17,31.463861,-92.439884,39.21537187,-86.3405519
"INS","72335",41,34.979818,-90.803971,39.21537187,-86.3405519
"INS","73169",19,35.390753,-97.616397,39.21537187,-86.3405519
"INS","77705",23,29.964871,-94.07919,39.21537187,-86.3405519
"INS","79720",22,32.226991,-101.510346,39.21537187,-86.3405519
"INS","81226",22,38.361524,-105.096846,39.21537187,-86.3405519
"INS","85756",25,32.088098,-110.861148,39.21537187,-86.3405519
"INS","92394",22,34.570578,-117.361306,39.21537187,-86.3405519
"KS","08640",18,39.998386,-74.61333,38.48524366,-98.3806604
"KS","17837",15,40.986664,-76.913736,38.48524366,-98.3806604
"KS","23860",18,37.297869,-77.3417055,38.48524366,-98.3806604
"KS","26525",18,39.673834,-79.498998,38.48524366,-98.3806604
"KS","27509",20,36.141739,-78.804965,38.48524366,-98.3806604
"KS","31537",24,30.871722,-81.981592,38.48524366,-98.3806604
"KS","33521",43,28.760196,-82.01244,38.48524366,-98.3806604
"KS","35442",24,33.176326,-88.192975,38.48524366,-98.3806604
"KS","39120",33,31.559019,-91.220072,38.48524366,-98.3806604
"KS","39194",26,32.886693,-90.432438,38.48524366,-98.3806604
"KS","41224",16,37.773826,-82.647241,38.48524366,-98.3806604
"KS","42635",20,36.687942,-84.389351,38.48524366,-98.3806604
"KS","44501",19,41.131391,-80.632066,38.48524366,-98.3806604
"KS","47802",47,39.408011,-87.454995,38.48524366,-98.3806604
"KS","47808",17,39.414831,-87.451225,38.48524366,-98.3806604
"KS","55072",23,46.109902,-92.853461,38.48524366,-98.3806604
"KS","56093",17,44.067231,-93.516641,38.48524366,-98.3806604
"KS","57078",40,42.879198,-97.391816,38.48524366,-98.3806604
"KS","61554",15,40.536288,-89.659476,38.48524366,-98.3806604
"KS","62246",55,38.86748,-89.409548,38.48524366,-98.3806604
"KS","62959",20,37.66282,-88.985456,38.48524366,-98.3806604
"KS","65807",49,37.177475,-93.323317,38.48524366,-98.3806604
"KS","66048",215,39.329986,-94.936628,38.48524366,-98.3806604
"KS","71463",27,30.8321375,-92.6370675,38.48524366,-98.3806604
"KS","71467",45,31.463861,-92.439884,38.48524366,-98.3806604
"KS","72335",109,34.979818,-90.803971,38.48524366,-98.3806604
"KS","73036",87,35.534389,-98.003838,38.48524366,-98.3806604
"KS","73169",33,35.390753,-97.616397,38.48524366,-98.3806604
"KS","75159",36,32.659571,-96.569396,38.48524366,-98.3806604
"KS","75501",63,33.377055,-94.090145,38.48524366,-98.3806604
"KS","76119",36,32.679596,-97.287277,38.48524366,-98.3806604
"KS","76127",46,32.781949,-97.419109,38.48524366,-98.3806604
"KS","77705",49,29.964871,-94.07919,38.48524366,-98.3806604
"KS","79356",39,33.201074,-101.373421,38.48524366,-98.3806604
"KS","79720",51,32.226991,-101.510346,38.48524366,-98.3806604
"KS","79772",20,31.392216,-103.539971,38.48524366,-98.3806604
"KS","79821",17,31.982435,-106.590432,38.48524366,-98.3806604
"KS","80123",32,39.640719,-105.105512,38.48524366,-98.3806604
"KS","81226",55,38.361524,-105.096846,38.48524366,-98.3806604
"KS","85756",23,32.088098,-110.861148,38.48524366,-98.3806604
"KS","92394",37,34.570578,-117.361306,38.48524366,-98.3806604
"KS","93436",19,34.6768455,-120.5017175,38.48524366,-98.3806604
"KS","95301",16,37.38303,-120.566323,38.48524366,-98.3806604
"KYE","08640",26,39.998386,-74.61333,37.77546548,-83.8682838
"KYE","15940",15,40.496414,-78.620382,37.77546548,-83.8682838
"KYE","16738",15,41.798353,-78.687103,37.77546548,-83.8682838
"KYE","17810",28,41.132036,-76.927686,37.77546548,-83.8682838
"KYE","23860",28,37.297869,-77.3417055,37.77546548,-83.8682838
"KYE","24801",44,37.470298,-81.553426,37.77546548,-83.8682838
"KYE","24910",39,37.724667,-80.668005,37.77546548,-83.8682838
"KYE","25813",114,37.81748,-81.129301,37.77546548,-83.8682838
"KYE","26351",38,38.916037,-80.780623,37.77546548,-83.8682838
"KYE","26501",33,39.604508,-79.95023,37.77546548,-83.8682838
"KYE","26525",36,39.673834,-79.498998,37.77546548,-83.8682838
"KYE","27509",34,36.141739,-78.804965,37.77546548,-83.8682838
"KYE","29824",15,33.758669,-81.916903,37.77546548,-83.8682838
"KYE","30315",23,33.71254,-84.368065,37.77546548,-83.8682838
"KYE","32301",20,30.443172,-84.224369,37.77546548,-83.8682838
"KYE","33521",22,28.760196,-82.01244,37.77546548,-83.8682838
"KYE","35442",24,33.176326,-88.192975,37.77546548,-83.8682838
"KYE","39120",18,31.559019,-91.220072,37.77546548,-83.8682838
"KYE","39194",17,32.886693,-90.432438,37.77546548,-83.8682838
"KYE","40511",133,38.104643,-84.560369,37.77546548,-83.8682838
"KYE","40962",126,37.180037,-83.789133,37.77546548,-83.8682838
"KYE","41105",160,38.435816,-82.704896,37.77546548,-83.8682838
"KYE","41224",31,37.773826,-82.647241,37.77546548,-83.8682838
"KYE","42635",38,36.687942,-84.389351,37.77546548,-83.8682838
"KYE","44432",86,40.772437,-80.705083,37.77546548,-83.8682838
"KYE","47808",35,39.414831,-87.451225,37.77546548,-83.8682838
"KYE","48160",25,42.098858,-83.67091,37.77546548,-83.8682838
"KYE","62246",15,38.86748,-89.409548,37.77546548,-83.8682838
"KYE","62959",17,37.66282,-88.985456,37.77546548,-83.8682838
"KYE","72335",30,34.979818,-90.803971,37.77546548,-83.8682838
"KYE","77705",17,29.964871,-94.07919,37.77546548,-83.8682838
"KYW","24801",20,37.470298,-81.553426,37.26681075,-86.775221
"KYW","25813",27,37.81748,-81.129301,37.26681075,-86.775221
"KYW","33521",18,28.760196,-82.01244,37.26681075,-86.775221
"KYW","38134",30,35.155787,-89.866126,37.26681075,-86.775221
"KYW","40511",78,38.104643,-84.560369,37.26681075,-86.775221
"KYW","40962",93,37.180037,-83.789133,37.26681075,-86.775221
"KYW","41105",51,38.435816,-82.704896,37.26681075,-86.775221
"KYW","42635",27,36.687942,-84.389351,37.26681075,-86.775221
"KYW","44432",29,40.772437,-80.705083,37.26681075,-86.775221
"KYW","47808",29,39.414831,-87.451225,37.26681075,-86.775221
"KYW","62246",18,38.86748,-89.409548,37.26681075,-86.775221
"KYW","62959",43,37.66282,-88.985456,37.26681075,-86.775221
"KYW","72335",50,34.979818,-90.803971,37.26681075,-86.775221
"LAE","30315",17,33.71254,-84.368065,29.93685545,-90.2555352
"LAE","32446",18,30.813955,-85.188838,29.93685545,-90.2555352
"LAE","32509",29,30.46364,-87.343146,29.93685545,-90.2555352
"LAE","33521",32,28.760196,-82.01244,29.93685545,-90.2555352
"LAE","35160",22,33.422432,-86.140392,29.93685545,-90.2555352
"LAE","36112",23,32.395436,-86.359888,29.93685545,-90.2555352
"LAE","39194",102,32.886693,-90.432438,29.93685545,-90.2555352
"LAE","71463",101,30.8321375,-92.6370675,29.93685545,-90.2555352
"LAE","71467",143,31.463861,-92.439884,29.93685545,-90.2555352
"LAE","72335",36,34.979818,-90.803971,29.93685545,-90.2555352
"LAE","75159",15,32.659571,-96.569396,29.93685545,-90.2555352
"LAE","75501",15,33.377055,-94.090145,29.93685545,-90.2555352
"LAE","76119",26,32.679596,-97.287277,29.93685545,-90.2555352
"LAE","77705",130,29.964871,-94.07919,29.93685545,-90.2555352
"LAE","78602",15,30.193155,-97.307716,29.93685545,-90.2555352
"LAE","79720",15,32.226991,-101.510346,29.93685545,-90.2555352
"LAE","92394",24,34.570578,-117.361306,29.93685545,-90.2555352
"LAM","33521",18,28.760196,-82.01244,30.57081569,-91.1312775
"LAM","35442",19,33.176326,-88.192975,30.57081569,-91.1312775
"LAM","39194",27,32.886693,-90.432438,30.57081569,-91.1312775
"LAM","71463",50,30.8321375,-92.6370675,30.57081569,-91.1312775
"LAM","71467",59,31.463861,-92.439884,30.57081569,-91.1312775
"LAM","72335",15,34.979818,-90.803971,30.57081569,-91.1312775
"LAM","77705",53,29.964871,-94.07919,30.57081569,-91.1312775
"LAW","32446",15,30.813955,-85.188838,31.43340571,-92.5745609
"LAW","38134",16,35.155787,-89.866126,31.43340571,-92.5745609
"LAW","39194",52,32.886693,-90.432438,31.43340571,-92.5745609
"LAW","71463",114,30.8321375,-92.6370675,31.43340571,-92.5745609
"LAW","71467",139,31.463861,-92.439884,31.43340571,-92.5745609
"LAW","72335",43,34.979818,-90.803971,31.43340571,-92.5745609
"LAW","75159",26,32.659571,-96.569396,31.43340571,-92.5745609
"LAW","75501",47,33.377055,-94.090145,31.43340571,-92.5745609
"LAW","76119",32,32.679596,-97.287277,31.43340571,-92.5745609
"LAW","77705",136,29.964871,-94.07919,31.43340571,-92.5745609
"LAW","77803",25,30.678237,-96.361013,31.43340571,-92.5745609
"LAW","79720",18,32.226991,-101.510346,31.43340571,-92.5745609
"LAW","81226",18,38.361524,-105.096846,31.43340571,-92.5745609
"LAW","85756",16,32.088098,-110.861148,31.43340571,-92.5745609
"MA","01432",72,42.52618,-71.623132,42.2562234,-71.8089194
"MA","03570",99,44.521132,-71.137812,42.2562234,-71.8089194
"MA","06811",65,41.437411,-73.468124,42.2562234,-71.8089194
"MA","08320",41,39.384662,-75.159859,42.2562234,-71.8089194
"MA","08640",84,39.998386,-74.61333,42.2562234,-71.8089194
"MA","10963",30,41.486443,-74.535887,42.2562234,-71.8089194
"MA","11232",22,40.660408,-74.004472,42.2562234,-71.8089194
"MA","12977",36,44.290579,-74.093694,42.2562234,-71.8089194
"MA","16738",21,41.798353,-78.687103,42.2562234,-71.8089194
"MA","16866",72,40.921755,-78.239472,42.2562234,-71.8089194
"MA","17810",81,41.132036,-76.927686,42.2562234,-71.8089194
"MA","17837",36,40.986664,-76.913736,42.2562234,-71.8089194
"MA","17954",38,40.732477,-76.344072,42.2562234,-71.8089194
"MA","18472",41,41.567457,-75.412286,42.2562234,-71.8089194
"MA","21502",22,39.597205,-78.754283,42.2562234,-71.8089194
"MA","23860",22,37.297869,-77.3417055,42.2562234,-71.8089194
"MA","24277",15,36.702825,-83.002041,42.2562234,-71.8089194
"MA","26525",15,39.673834,-79.498998,42.2562234,-71.8089194
"MA","27509",25,36.141739,-78.804965,42.2562234,-71.8089194
"MA","31055",15,32.054394,-82.877434,42.2562234,-71.8089194
"MA","31537",21,30.871722,-81.981592,42.2562234,-71.8089194
"MA","33521",29,28.760196,-82.01244,42.2562234,-71.8089194
"MA","44501",15,41.131391,-80.632066,42.2562234,-71.8089194
"MD","",54,NA,NA,39.05699832,-76.8052297
"MD","01432",33,42.52618,-71.623132,39.05699832,-76.8052297
"MD","03570",22,44.521132,-71.137812,39.05699832,-76.8052297
"MD","06811",30,41.437411,-73.468124,39.05699832,-76.8052297
"MD","08320",141,39.384662,-75.159859,39.05699832,-76.8052297
"MD","08640",322,39.998386,-74.61333,39.05699832,-76.8052297
"MD","10963",33,41.486443,-74.535887,39.05699832,-76.8052297
"MD","12977",32,44.290579,-74.093694,39.05699832,-76.8052297
"MD","15940",67,40.496414,-78.620382,39.05699832,-76.8052297
"MD","16738",47,41.798353,-78.687103,39.05699832,-76.8052297
"MD","16866",45,40.921755,-78.239472,39.05699832,-76.8052297
"MD","17810",156,41.132036,-76.927686,39.05699832,-76.8052297
"MD","17837",84,40.986664,-76.913736,39.05699832,-76.8052297
"MD","17954",114,40.732477,-76.344072,39.05699832,-76.8052297
"MD","18472",40,41.567457,-75.412286,39.05699832,-76.8052297
"MD","21502",201,39.597205,-78.754283,39.05699832,-76.8052297
"MD","23860",168,37.297869,-77.3417055,39.05699832,-76.8052297
"MD","24277",32,36.702825,-83.002041,39.05699832,-76.8052297
"MD","24801",68,37.470298,-81.553426,39.05699832,-76.8052297
"MD","24910",47,37.724667,-80.668005,39.05699832,-76.8052297
"MD","25813",51,37.81748,-81.129301,39.05699832,-76.8052297
"MD","26351",89,38.916037,-80.780623,39.05699832,-76.8052297
"MD","26501",62,39.604508,-79.95023,39.05699832,-76.8052297
"MD","26525",99,39.673834,-79.498998,39.05699832,-76.8052297
"MD","27509",95,36.141739,-78.804965,39.05699832,-76.8052297
"MD","27986",32,36.40364,-76.957589,39.05699832,-76.8052297
"MD","29512",24,34.67299,-79.725348,39.05699832,-76.8052297
"MD","29590",25,33.589885,-79.879069,39.05699832,-76.8052297
"MD","29824",19,33.758669,-81.916903,39.05699832,-76.8052297
"MD","30315",27,33.71254,-84.368065,39.05699832,-76.8052297
"MD","33521",73,28.760196,-82.01244,39.05699832,-76.8052297
"MD","40511",30,38.104643,-84.560369,39.05699832,-76.8052297
"MD","40962",16,37.180037,-83.789133,39.05699832,-76.8052297
"MD","41105",22,38.435816,-82.704896,39.05699832,-76.8052297
"MD","41224",48,37.773826,-82.647241,39.05699832,-76.8052297
"MD","42635",23,36.687942,-84.389351,39.05699832,-76.8052297
"MD","44432",30,40.772437,-80.705083,39.05699832,-76.8052297
"MD","47802",15,39.408011,-87.454995,39.05699832,-76.8052297
"MD","71467",37,31.463861,-92.439884,39.05699832,-76.8052297
"MD","76127",15,32.781949,-97.419109,39.05699832,-76.8052297
"MD","77705",27,29.964871,-94.07919,39.05699832,-76.8052297
"MD","79720",18,32.226991,-101.510346,39.05699832,-76.8052297
"MD","81226",16,38.361524,-105.096846,39.05699832,-76.8052297
"MD","85756",25,32.088098,-110.861148,39.05699832,-76.8052297
"MD","92394",21,34.570578,-117.361306,39.05699832,-76.8052297
"MD","93436",17,34.6768455,-120.5017175,39.05699832,-76.8052297
"ME","01432",37,42.52618,-71.623132,45.38186081,-69.2318339
"ME","03570",51,44.521132,-71.137812,45.38186081,-69.2318339
"ME","06811",32,41.437411,-73.468124,45.38186081,-69.2318339
"ME","08320",19,39.384662,-75.159859,45.38186081,-69.2318339
"ME","08640",46,39.998386,-74.61333,45.38186081,-69.2318339
"ME","10963",16,41.486443,-74.535887,45.38186081,-69.2318339
"ME","17810",36,41.132036,-76.927686,45.38186081,-69.2318339
"ME","18472",19,41.567457,-75.412286,45.38186081,-69.2318339
"ME","26525",16,39.673834,-79.498998,45.38186081,-69.2318339
"MIE","06811",16,41.437411,-73.468124,43.62286917,-83.8648279
"MIE","08640",52,39.998386,-74.61333,43.62286917,-83.8648279
"MIE","15940",63,40.496414,-78.620382,43.62286917,-83.8648279
"MIE","16738",145,41.798353,-78.687103,43.62286917,-83.8648279
"MIE","17810",65,41.132036,-76.927686,43.62286917,-83.8648279
"MIE","17837",15,40.986664,-76.913736,43.62286917,-83.8648279
"MIE","18472",19,41.567457,-75.412286,43.62286917,-83.8648279
"MIE","21502",29,39.597205,-78.754283,43.62286917,-83.8648279
"MIE","23860",21,37.297869,-77.3417055,43.62286917,-83.8648279
"MIE","24801",20,37.470298,-81.553426,43.62286917,-83.8648279
"MIE","24910",23,37.724667,-80.668005,43.62286917,-83.8648279
"MIE","25813",48,37.81748,-81.129301,43.62286917,-83.8648279
"MIE","26351",66,38.916037,-80.780623,43.62286917,-83.8648279
"MIE","26501",101,39.604508,-79.95023,43.62286917,-83.8648279
"MIE","26525",46,39.673834,-79.498998,43.62286917,-83.8648279
"MIE","27509",24,36.141739,-78.804965,43.62286917,-83.8648279
"MIE","33521",35,28.760196,-82.01244,43.62286917,-83.8648279
"MIE","39194",18,32.886693,-90.432438,43.62286917,-83.8648279
"MIE","40511",58,38.104643,-84.560369,43.62286917,-83.8648279
"MIE","40962",16,37.180037,-83.789133,43.62286917,-83.8648279
"MIE","41105",25,38.435816,-82.704896,43.62286917,-83.8648279
"MIE","41224",32,37.773826,-82.647241,43.62286917,-83.8648279
"MIE","44432",198,40.772437,-80.705083,43.62286917,-83.8648279
"MIE","44501",47,41.131391,-80.632066,43.62286917,-83.8648279
"MIE","47802",34,39.408011,-87.454995,43.62286917,-83.8648279
"MIE","47808",87,39.414831,-87.451225,43.62286917,-83.8648279
"MIE","48160",264,42.098858,-83.67091,43.62286917,-83.8648279
"MIE","53952",52,43.863713,-89.648941,43.62286917,-83.8648279
"MIE","55072",20,46.109902,-92.853461,43.62286917,-83.8648279
"MIE","55811",18,46.834292,-92.195354,43.62286917,-83.8648279
"MIE","55904",19,44.024732,-92.434983,43.62286917,-83.8648279
"MIE","57078",18,42.879198,-97.391816,43.62286917,-83.8648279
"MIE","61554",33,40.536288,-89.659476,43.62286917,-83.8648279
"MIE","62959",21,37.66282,-88.985456,43.62286917,-83.8648279
"MIE","71463",16,30.8321375,-92.6370675,43.62286917,-83.8648279
"MIE","73169",15,35.390753,-97.616397,43.62286917,-83.8648279
"MIE","77705",20,29.964871,-94.07919,43.62286917,-83.8648279
"MIE","85756",15,32.088098,-110.861148,43.62286917,-83.8648279
"MIW","08640",24,39.998386,-74.61333,44.77220184,-86.3558237
"MIW","15940",29,40.496414,-78.620382,44.77220184,-86.3558237
"MIW","16738",34,41.798353,-78.687103,44.77220184,-86.3558237
"MIW","17810",30,41.132036,-76.927686,44.77220184,-86.3558237
"MIW","23860",15,37.297869,-77.3417055,44.77220184,-86.3558237
"MIW","25813",17,37.81748,-81.129301,44.77220184,-86.3558237
"MIW","26351",36,38.916037,-80.780623,44.77220184,-86.3558237
"MIW","26501",19,39.604508,-79.95023,44.77220184,-86.3558237
"MIW","26525",21,39.673834,-79.498998,44.77220184,-86.3558237
"MIW","27509",15,36.141739,-78.804965,44.77220184,-86.3558237
"MIW","33521",30,28.760196,-82.01244,44.77220184,-86.3558237
"MIW","40511",27,38.104643,-84.560369,44.77220184,-86.3558237
"MIW","40962",15,37.180037,-83.789133,44.77220184,-86.3558237
"MIW","41105",23,38.435816,-82.704896,44.77220184,-86.3558237
"MIW","41224",18,37.773826,-82.647241,44.77220184,-86.3558237
"MIW","44432",91,40.772437,-80.705083,44.77220184,-86.3558237
"MIW","44501",39,41.131391,-80.632066,44.77220184,-86.3558237
"MIW","47802",36,39.408011,-87.454995,44.77220184,-86.3558237
"MIW","47808",99,39.414831,-87.451225,44.77220184,-86.3558237
"MIW","48160",103,42.098858,-83.67091,44.77220184,-86.3558237
"MIW","53952",73,43.863713,-89.648941,44.77220184,-86.3558237
"MIW","55072",26,46.109902,-92.853461,44.77220184,-86.3558237
"MIW","55811",19,46.834292,-92.195354,44.77220184,-86.3558237
"MIW","55904",16,44.024732,-92.434983,44.77220184,-86.3558237
"MIW","61554",50,40.536288,-89.659476,44.77220184,-86.3558237
"MIW","62246",32,38.86748,-89.409548,44.77220184,-86.3558237
"MIW","62959",32,37.66282,-88.985456,44.77220184,-86.3558237
"MIW","77705",19,29.964871,-94.07919,44.77220184,-86.3558237
"MIW","85756",18,32.088098,-110.861148,44.77220184,-86.3558237
"MIW","92394",18,34.570578,-117.361306,44.77220184,-86.3558237
"MN","08640",15,39.998386,-74.61333,46.31821185,-94.3083307
"MN","17810",20,41.132036,-76.927686,46.31821185,-94.3083307
"MN","23860",15,37.297869,-77.3417055,46.31821185,-94.3083307
"MN","26525",17,39.673834,-79.498998,46.31821185,-94.3083307
"MN","33521",31,28.760196,-82.01244,46.31821185,-94.3083307
"MN","39120",23,31.559019,-91.220072,46.31821185,-94.3083307
"MN","42635",21,36.687942,-84.389351,46.31821185,-94.3083307
"MN","44432",20,40.772437,-80.705083,46.31821185,-94.3083307
"MN","44501",34,41.131391,-80.632066,46.31821185,-94.3083307
"MN","47802",27,39.408011,-87.454995,46.31821185,-94.3083307
"MN","47808",30,39.414831,-87.451225,46.31821185,-94.3083307
"MN","48160",32,42.098858,-83.67091,46.31821185,-94.3083307
"MN","53952",72,43.863713,-89.648941,46.31821185,-94.3083307
"MN","55072",94,46.109902,-92.853461,46.31821185,-94.3083307
"MN","55811",117,46.834292,-92.195354,46.31821185,-94.3083307
"MN","55904",39,44.024732,-92.434983,46.31821185,-94.3083307
"MN","56093",34,44.067231,-93.516641,46.31821185,-94.3083307
"MN","57078",16,42.879198,-97.391816,46.31821185,-94.3083307
"MN","61554",62,40.536288,-89.659476,46.31821185,-94.3083307
"MN","62246",37,38.86748,-89.409548,46.31821185,-94.3083307
"MN","62959",23,37.66282,-88.985456,46.31821185,-94.3083307
"MN","66048",57,39.329986,-94.936628,46.31821185,-94.3083307
"MN","71467",18,31.463861,-92.439884,46.31821185,-94.3083307
"MN","72335",19,34.979818,-90.803971,46.31821185,-94.3083307
"MN","77705",26,29.964871,-94.07919,46.31821185,-94.3083307
"MN","79720",28,32.226991,-101.510346,46.31821185,-94.3083307
"MN","79772",15,31.392216,-103.539971,46.31821185,-94.3083307
"MN","81226",27,38.361524,-105.096846,46.31821185,-94.3083307
"MN","85756",19,32.088098,-110.861148,46.31821185,-94.3083307
"MN","92394",31,34.570578,-117.361306,46.31821185,-94.3083307
"MN","95301",15,37.38303,-120.566323,46.31821185,-94.3083307
"MOE","17837",15,40.986664,-76.913736,38.31131989,-91.1490445
"MOE","23860",15,37.297869,-77.3417055,38.31131989,-91.1490445
"MOE","24277",21,36.702825,-83.002041,38.31131989,-91.1490445
"MOE","26525",18,39.673834,-79.498998,38.31131989,-91.1490445
"MOE","27509",28,36.141739,-78.804965,38.31131989,-91.1490445
"MOE","30315",16,33.71254,-84.368065,38.31131989,-91.1490445
"MOE","33521",29,28.760196,-82.01244,38.31131989,-91.1490445
"MOE","35442",19,33.176326,-88.192975,38.31131989,-91.1490445
"MOE","38134",98,35.155787,-89.866126,38.31131989,-91.1490445
"MOE","39194",44,32.886693,-90.432438,38.31131989,-91.1490445
"MOE","40511",56,38.104643,-84.560369,38.31131989,-91.1490445
"MOE","40962",22,37.180037,-83.789133,38.31131989,-91.1490445
"MOE","41105",26,38.435816,-82.704896,38.31131989,-91.1490445
"MOE","41224",29,37.773826,-82.647241,38.31131989,-91.1490445
"MOE","42635",24,36.687942,-84.389351,38.31131989,-91.1490445
"MOE","44432",36,40.772437,-80.705083,38.31131989,-91.1490445
"MOE","47802",66,39.408011,-87.454995,38.31131989,-91.1490445
"MOE","47808",75,39.414831,-87.451225,38.31131989,-91.1490445
"MOE","48160",18,42.098858,-83.67091,38.31131989,-91.1490445
"MOE","53952",15,43.863713,-89.648941,38.31131989,-91.1490445
"MOE","55072",18,46.109902,-92.853461,38.31131989,-91.1490445
"MOE","55811",20,46.834292,-92.195354,38.31131989,-91.1490445
"MOE","56093",31,44.067231,-93.516641,38.31131989,-91.1490445
"MOE","57078",31,42.879198,-97.391816,38.31131989,-91.1490445
"MOE","61554",72,40.536288,-89.659476,38.31131989,-91.1490445
"MOE","62246",202,38.86748,-89.409548,38.31131989,-91.1490445
"MOE","62959",196,37.66282,-88.985456,38.31131989,-91.1490445
"MOE","65807",56,37.177475,-93.323317,38.31131989,-91.1490445
"MOE","66048",129,39.329986,-94.936628,38.31131989,-91.1490445
"MOE","71463",26,30.8321375,-92.6370675,38.31131989,-91.1490445
"MOE","71467",31,31.463861,-92.439884,38.31131989,-91.1490445
"MOE","72335",293,34.979818,-90.803971,38.31131989,-91.1490445
"MOE","73036",16,35.534389,-98.003838,38.31131989,-91.1490445
"MOE","73169",19,35.390753,-97.616397,38.31131989,-91.1490445
"MOE","75159",33,32.659571,-96.569396,38.31131989,-91.1490445
"MOE","75501",63,33.377055,-94.090145,38.31131989,-91.1490445
"MOE","76119",34,32.679596,-97.287277,38.31131989,-91.1490445
"MOE","76127",18,32.781949,-97.419109,38.31131989,-91.1490445
"MOE","77705",46,29.964871,-94.07919,38.31131989,-91.1490445
"MOE","79720",19,32.226991,-101.510346,38.31131989,-91.1490445
"MOE","81226",27,38.361524,-105.096846,38.31131989,-91.1490445
"MOE","85756",18,32.088098,-110.861148,38.31131989,-91.1490445
"MOE","92394",25,34.570578,-117.361306,38.31131989,-91.1490445
"MOE","95301",19,37.38303,-120.566323,38.31131989,-91.1490445
"MOW","17810",17,41.132036,-76.927686,38.40741425,-93.4220663
"MOW","17837",15,40.986664,-76.913736,38.40741425,-93.4220663
"MOW","24277",22,36.702825,-83.002041,38.40741425,-93.4220663
"MOW","26525",23,39.673834,-79.498998,38.40741425,-93.4220663
"MOW","27509",23,36.141739,-78.804965,38.40741425,-93.4220663
"MOW","31537",16,30.871722,-81.981592,38.40741425,-93.4220663
"MOW","32446",17,30.813955,-85.188838,38.40741425,-93.4220663
"MOW","33521",55,28.760196,-82.01244,38.40741425,-93.4220663
"MOW","35442",33,33.176326,-88.192975,38.40741425,-93.4220663
"MOW","38134",44,35.155787,-89.866126,38.40741425,-93.4220663
"MOW","39120",33,31.559019,-91.220072,38.40741425,-93.4220663
